MSSubClass,MSZoning,LotFrontage,LotArea,Street,OverallQual,OverallCond,YearBuilt,YearRemo,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,0,43,10667,0,7,6,1996,1996,799,1661,2,1,3,1,2,158,61,0,0,0,0,0,4,2009,212000
60,0,70,8750,0,7,5,1996,1996,880,1716,2,1,2,1,2,0,120,0,0,0,0,0,7,2009,191000
60,0,57,21872,0,7,5,1996,1997,729,1446,2,1,3,1,2,264,22,0,0,0,0,0,8,2008,175000
20,0,82,12464,0,5,5,1996,1996,1040,1040,1,0,3,1,2,168,0,0,0,0,0,0,11,2009,152000
85,0,57,8846,0,5,5,1996,1996,870,914,1,0,2,1,2,0,0,0,0,0,0,0,7,2006,148000
60,3,66,7399,0,7,5,1997,1998,975,1950,2,1,3,1,2,0,10,0,0,198,0,0,6,2007,239000
60,0,65,15426,0,6,5,1997,1997,928,1764,2,1,3,1,2,276,99,0,0,0,0,0,8,2009,231500
20,0,79,9236,0,6,5,1997,1997,1479,1494,2,0,3,1,2,168,27,0,0,0,0,0,7,2006,217000
20,0,75,13125,0,6,5,1997,1998,1478,1493,2,0,3,1,2,140,39,0,0,0,0,0,4,2008,208900
90,1,78,7060,0,7,5,1997,1998,1344,1344,2,0,2,2,4,0,0,0,0,0,0,0,11,2008,206300
60,0,69,9337,0,6,5,1997,1997,824,1786,2,1,3,1,2,0,162,0,0,0,0,0,5,2007,204750
60,0,79,12798,0,6,5,1997,1997,616,1688,2,1,4,1,2,403,114,185,0,0,0,400,5,2008,200000
60,0,70,11207,0,6,5,1997,1997,802,1511,2,1,3,1,2,95,75,0,0,0,0,0,6,2006,185000
60,0,100,10839,0,6,5,1997,1998,926,1604,2,1,3,1,2,0,36,0,0,0,0,0,7,2008,181000
60,0,57,8773,0,6,5,1997,1997,916,1600,2,1,3,1,2,100,38,0,0,0,0,0,8,2007,169000
60,0,98,12203,0,8,5,1998,1999,1225,2612,2,1,4,1,3,250,0,0,0,0,0,0,7,2009,336000
60,0,80,9200,0,8,5,1998,1998,1470,2630,2,1,4,1,3,0,66,0,0,0,0,0,6,2008,315000
60,0,78,12011,0,8,5,1998,1998,1086,1924,2,1,3,1,2,208,75,0,0,374,0,0,6,2006,280000
60,0,75,9750,0,7,6,1998,1998,1108,2097,2,1,3,1,2,253,170,0,0,0,0,0,6,2006,274300
60,0,66,16226,0,8,5,1998,1999,1028,2452,2,1,4,1,2,208,50,0,0,0,0,0,5,2007,267000
60,0,93,12090,0,8,5,1998,1998,1141,2263,2,1,4,1,2,144,123,0,0,0,0,0,7,2006,258000
20,0,48,12137,0,7,5,1998,1998,1649,1661,2,0,3,1,2,0,34,0,0,0,0,0,5,2010,224900
60,0,75,11404,0,7,5,1998,1999,1153,2031,2,1,3,1,2,192,84,0,0,0,0,0,7,2008,222500
60,0,58,16770,0,7,5,1998,1998,1195,1839,2,1,4,1,2,0,81,0,0,0,0,0,6,2010,221000
20,0,78,10140,0,7,5,1998,1999,1650,1680,2,0,3,1,2,78,73,0,0,0,0,0,6,2009,213250
60,0,70,8750,0,6,5,1998,1998,804,1682,2,1,3,1,2,0,77,0,0,0,0,0,6,2010,200500
60,0,80,10400,0,7,5,1998,1998,866,1779,2,1,3,1,2,198,36,0,0,0,0,0,3,2009,197900
60,0,59,9042,0,6,5,1998,1998,943,1638,2,1,3,1,2,100,38,0,0,0,0,0,7,2008,192000
60,0,57,8924,0,7,5,1998,1999,880,1724,2,1,3,1,2,120,155,0,0,0,0,0,7,2008,188000
60,0,74,10141,0,7,5,1998,1998,832,1718,2,1,3,1,2,0,94,0,0,291,0,0,12,2009,185000
120,4,34,4060,0,6,5,1998,1999,1405,1337,2,0,2,1,2,144,68,0,0,0,0,0,8,2008,181000
60,0,63,9084,0,7,5,1998,1998,935,1632,2,1,3,1,2,0,28,0,0,0,0,0,6,2006,176500
120,1,32,4500,0,6,5,1998,1998,1216,1216,2,0,2,1,2,0,125,0,0,0,0,0,5,2006,164000
120,1,32,4500,0,6,5,1998,1998,1204,1204,2,0,2,1,2,0,247,0,0,0,0,0,6,2009,162000
120,1,32,4500,0,6,5,1998,1998,1237,1337,2,0,2,1,2,0,199,0,0,0,0,0,3,2006,153500
120,4,34,4058,0,7,5,1998,1998,723,767,1,0,1,1,1,120,40,0,0,0,0,0,6,2007,133000
60,0,82,9430,0,8,5,1999,1999,1252,2365,2,1,3,1,3,0,128,0,0,180,0,0,7,2009,337000
60,0,108,14774,0,9,5,1999,1999,1393,2599,2,1,4,1,3,668,30,0,0,0,0,0,5,2010,333168
120,3,50,5119,0,9,5,1999,2000,1698,1709,2,0,2,1,2,97,65,0,0,0,0,0,1,2008,328900
60,0,66,8738,0,7,5,1999,1999,975,2291,2,1,4,1,2,192,0,0,0,0,0,0,2,2006,230000
60,0,73,9066,0,8,5,1999,2000,1004,1852,2,1,3,1,3,224,106,0,0,0,0,0,12,2008,230000
20,0,78,10264,0,7,5,1999,1999,1588,1588,2,0,3,1,2,158,29,0,0,0,0,0,8,2006,214000
20,0,78,10335,0,7,5,1999,1999,1490,1501,2,0,3,1,2,144,29,0,0,0,0,0,6,2009,204000
60,0,68,9179,0,7,5,1999,1999,873,1790,2,1,3,1,2,0,88,0,0,0,0,0,6,2008,193000
20,0,68,9017,0,7,5,1999,1999,1431,1431,2,0,3,1,2,0,35,0,0,0,0,0,9,2009,192000
20,0,93,9382,0,7,5,1999,2000,1468,1479,2,0,3,1,2,120,25,0,0,0,0,0,7,2008,191000
60,0,60,7500,0,7,5,1999,1999,994,1804,2,1,3,1,2,140,60,0,0,0,0,0,6,2010,189000
160,3,24,2280,0,7,5,1999,1999,744,1501,2,1,3,1,2,0,0,0,0,0,0,0,8,2008,179400
160,3,34,3230,0,6,5,1999,1999,729,1458,2,1,2,1,2,0,32,0,0,0,0,0,6,2007,176000
60,0,62,7917,0,6,5,1999,2000,953,1647,2,1,3,1,2,0,40,0,0,0,0,0,8,2007,175000
160,3,24,2645,0,8,5,1999,2000,776,1441,2,1,2,1,2,206,0,0,0,0,0,0,11,2007,174000
160,3,24,2645,0,8,5,1999,2000,970,1739,2,1,3,1,2,115,0,0,0,0,0,0,8,2009,172500
160,3,34,3230,0,6,5,1999,1999,729,1471,2,1,3,1,2,0,24,0,0,0,0,0,3,2009,172500
160,3,24,2160,0,7,5,1999,2000,600,1252,2,1,2,1,2,0,48,0,0,0,0,0,3,2008,160000
160,3,24,2572,0,7,5,1999,1999,696,1416,2,1,3,1,2,0,44,0,0,0,0,0,5,2010,155000
120,0,40,5664,0,8,5,2000,2000,1501,1659,2,0,2,1,2,212,59,0,0,0,0,0,10,2009,278000
120,0,41,5330,0,8,5,2000,2000,1494,1652,2,0,2,1,2,96,48,0,0,0,0,0,8,2007,251000
60,0,84,14260,0,8,5,2000,2000,1145,2198,2,1,4,1,3,192,84,0,0,0,0,0,12,2008,250000
20,0,70,9100,0,7,5,2000,2000,1525,1525,2,0,3,1,2,219,36,0,0,0,0,0,9,2006,235000
60,0,106,11194,0,8,5,2000,2000,1406,1936,2,1,3,1,2,188,124,0,0,0,0,0,11,2006,230500
20,0,75,9750,0,7,5,2000,2001,1630,1630,2,0,3,1,2,74,234,0,0,0,0,0,10,2009,213000
60,0,93,10261,0,6,5,2000,2000,936,1792,2,1,3,1,2,0,0,0,0,0,0,0,5,2008,186500
60,0,60,8123,0,6,5,2000,2000,982,1800,2,1,3,1,2,100,63,0,0,0,0,0,6,2009,179000
20,0,65,8450,0,7,5,2000,2001,1349,1349,2,0,3,1,2,120,55,0,0,0,0,0,12,2007,179000
60,0,58,10852,0,6,5,2000,2000,959,1671,2,1,3,1,2,0,38,0,0,0,0,0,2,2006,173000
80,0,76,9967,0,7,5,2000,2000,384,1430,2,1,3,1,2,100,0,0,0,0,0,0,12,2007,170000
120,0,41,4923,0,8,5,2001,2002,1593,1593,1,1,0,1,2,0,120,0,0,224,0,0,8,2008,286000
60,0,80,12435,0,7,5,2001,2001,963,1792,2,1,3,1,2,0,96,0,245,0,0,0,5,2008,231500
60,0,79,12420,0,7,5,2001,2001,944,1840,2,1,3,1,2,0,45,0,0,0,0,0,6,2009,230000
60,0,70,8400,0,8,6,2001,2001,810,1665,2,1,3,1,2,0,45,0,0,0,0,0,11,2009,227000
60,0,68,11250,0,7,5,2001,2002,920,1786,2,1,3,1,2,0,42,0,0,0,0,0,9,2008,223500
60,0,,9505,0,7,5,2001,2001,884,2035,2,1,3,1,2,144,48,0,0,0,0,0,5,2010,222500
60,0,71,12209,0,6,5,2001,2002,804,1961,2,1,3,1,2,125,192,0,0,0,0,0,6,2009,215000
20,0,118,13704,0,7,5,2001,2002,1541,1541,2,0,3,1,3,468,81,0,0,0,0,0,1,2006,205000
20,0,65,8529,0,7,5,2001,2001,1454,1434,2,0,3,1,2,290,39,0,0,0,0,0,4,2009,189000
20,0,67,16285,0,7,5,2001,2002,1413,1430,2,0,3,1,2,0,33,0,0,0,0,0,6,2009,187100
20,0,70,9100,0,7,5,2001,2001,1212,1212,2,0,3,1,2,356,0,0,0,0,0,0,6,2009,178000
20,0,85,14331,0,8,5,2002,2002,1800,1800,2,0,3,1,3,270,78,0,0,0,0,0,5,2006,312500
20,0,90,11248,0,9,5,2002,2002,1626,1668,2,0,3,1,3,257,45,0,0,0,0,0,7,2007,285000
20,0,85,14536,0,8,5,2002,2003,1616,1629,2,0,3,1,3,0,252,0,0,0,0,0,11,2007,270000
60,0,90,11367,0,8,5,2002,2002,1065,1989,2,1,3,1,2,199,60,0,0,0,0,0,11,2006,255000
60,0,75,9473,0,8,5,2002,2002,1128,2031,2,1,3,1,2,0,211,0,0,0,0,0,3,2008,237000
20,0,75,9742,0,8,5,2002,2002,1777,1795,2,0,3,1,2,171,159,0,0,0,0,0,9,2008,230000
20,0,67,9808,0,7,5,2002,2002,1573,1573,2,0,3,1,2,0,72,0,0,0,0,0,3,2009,227000
20,0,88,12803,0,7,5,2002,2002,1494,1494,2,0,3,1,2,192,36,0,0,0,0,0,9,2008,221000
60,0,80,11316,0,7,5,2002,2003,817,1894,2,1,4,1,2,0,40,0,0,0,0,0,2,2010,214900
20,0,70,9135,0,7,5,2002,2003,1536,1536,2,0,3,1,2,192,74,0,0,0,0,0,12,2008,214000
60,0,85,14191,0,8,5,2002,2002,967,1908,2,1,4,1,2,135,0,0,0,0,0,0,4,2010,202900
60,0,95,13450,0,7,5,2002,2002,916,1861,2,1,3,1,2,146,91,0,0,0,0,0,6,2006,200000
20,0,103,13472,0,10,5,2003,2003,2392,2392,2,0,3,1,3,248,105,0,0,0,0,0,6,2009,386250
20,0,72,11846,0,9,5,2003,2004,1792,1792,2,0,2,1,3,206,49,0,0,0,0,0,8,2006,374000
60,0,85,12244,0,8,5,2003,2003,1482,2262,2,1,4,1,3,168,0,0,0,0,0,0,8,2008,305000
60,0,93,11999,0,8,5,2003,2004,1181,2374,2,1,4,1,3,104,100,0,0,0,0,0,5,2007,285000
60,0,85,10625,0,7,5,2003,2004,998,2046,2,1,3,1,3,320,62,0,0,0,0,0,8,2008,284000
20,0,85,10655,0,8,5,2003,2004,3206,1629,2,0,3,1,3,0,0,0,0,0,0,0,10,2009,284000
120,0,62,12677,0,8,5,2003,2004,1518,1518,1,1,1,1,2,185,140,0,0,0,0,0,4,2008,274000
60,3,75,9375,0,7,5,2003,2004,912,2094,2,1,4,1,2,182,182,0,0,0,0,0,11,2009,263000
60,3,75,9375,0,8,5,2003,2004,1053,1992,2,1,3,1,2,140,45,0,0,0,0,0,8,2008,250000
50,0,48,12822,0,7,5,2003,2003,1434,2149,1,1,1,1,2,168,43,0,0,198,0,0,8,2009,239686
60,0,44,9548,0,7,6,2003,2003,941,1829,2,1,3,1,2,192,39,0,0,0,0,0,1,2010,237000
20,0,48,10635,0,8,5,2003,2003,1657,1668,2,0,3,1,2,0,262,0,0,0,0,0,5,2010,232000
20,0,72,10665,0,7,5,2003,2003,1453,1479,2,0,3,1,2,144,29,0,0,0,0,0,6,2007,226000
60,0,65,8158,0,7,5,2003,2003,884,1768,2,1,3,1,2,0,63,0,0,0,0,0,7,2008,224900
60,0,65,8200,0,7,5,2003,2004,847,1928,2,1,4,1,2,100,48,0,0,0,0,0,7,2007,219500
60,0,65,8450,0,7,5,2003,2003,856,1710,2,1,3,1,2,0,61,0,0,0,0,0,2,2008,208500
60,3,64,8791,0,6,5,2003,2003,864,1728,2,1,3,1,2,216,56,0,0,0,0,0,5,2008,207500
20,0,129,9196,0,7,5,2003,2003,1560,1560,2,0,3,1,2,100,150,0,0,0,0,0,4,2010,201000
20,0,70,9135,0,6,5,2003,2003,1682,1700,2,0,3,1,2,192,23,0,0,0,0,0,5,2006,200000
50,1,63,11426,0,7,5,2003,2003,1362,2082,2,1,3,1,2,280,238,0,0,0,0,0,6,2008,200000
85,0,64,7301,0,7,5,2003,2003,0,1922,3,0,4,1,2,0,0,177,0,0,0,0,7,2009,198500
20,0,65,8450,0,7,5,2003,2003,1337,1337,2,0,3,1,2,0,39,0,0,0,0,0,10,2007,185000
20,0,67,10083,0,7,5,2003,2003,1176,1200,2,0,2,1,2,0,41,0,0,0,0,0,8,2009,184900
60,0,72,7226,0,7,5,2003,2003,798,1640,2,1,3,1,2,0,45,0,0,0,0,0,6,2008,183000
60,0,63,7875,0,7,5,2003,2003,783,1509,2,1,3,1,2,0,75,0,0,0,0,0,7,2006,180000
60,0,72,11317,0,7,5,2003,2003,840,1668,2,1,3,1,2,144,68,0,0,0,0,0,9,2007,180000
160,0,36,2628,0,7,5,2003,2003,764,1626,2,1,2,1,2,0,27,0,0,0,0,0,6,2010,175500
160,0,36,2268,0,7,5,2003,2004,764,1626,2,0,2,1,2,0,27,0,0,0,0,0,7,2009,173000
60,0,60,6931,0,7,5,2003,2004,746,1656,2,1,3,1,2,178,128,0,0,0,0,0,7,2008,165400
20,0,66,13695,0,6,5,2003,2004,1114,1114,1,0,3,1,2,0,78,0,0,0,0,0,7,2008,155000
160,0,36,2448,0,7,5,2003,2004,764,1626,2,1,2,1,2,0,27,0,0,0,0,0,10,2008,154000
120,1,36,4435,0,6,5,2003,2003,848,848,1,0,1,1,2,140,0,0,0,0,0,0,11,2007,131500
60,0,99,12099,0,8,5,2004,2004,1136,2468,2,1,4,1,3,184,154,0,0,0,0,0,6,2007,354000
60,0,74,8834,0,9,5,2004,2005,1462,2224,2,1,4,1,3,184,0,0,0,0,0,0,6,2009,350000
60,3,102,11143,0,8,5,2004,2005,1580,2466,3,0,4,1,2,159,214,0,0,0,0,0,12,2007,340000
20,0,98,16033,0,9,5,2004,2005,1833,1850,2,0,3,1,3,519,112,0,0,0,0,0,3,2006,326000
60,0,76,9591,0,8,5,2004,2005,1143,2473,2,1,4,1,3,192,151,0,0,0,0,0,10,2007,317000
20,0,129,16737,0,9,5,2004,2005,1980,1980,2,0,3,1,3,194,45,0,0,0,0,0,9,2006,315000
60,0,108,13418,0,8,5,2004,2005,1117,2452,3,1,4,1,3,113,32,0,0,0,0,0,9,2006,309000
20,0,75,10084,0,8,5,2004,2005,1686,1694,2,0,3,1,2,255,57,0,0,0,0,0,8,2007,307000
20,0,80,10386,0,8,5,2004,2005,2000,2000,2,0,3,1,3,168,0,0,0,0,0,0,7,2007,305900
20,0,107,11362,0,8,5,2004,2005,1836,1836,2,0,3,1,3,125,185,0,0,0,0,0,3,2009,280000
120,1,44,3842,0,8,5,2004,2005,1594,1646,2,0,2,1,2,128,53,0,0,155,0,0,1,2008,275000
20,0,76,9591,0,8,5,2004,2005,1713,1713,2,0,3,1,3,0,26,0,0,170,0,0,1,2009,274900
20,0,182,14572,0,7,5,2004,2004,1530,1530,2,0,3,1,3,144,36,0,0,0,0,0,11,2007,259000
20,0,43,12118,0,7,5,2004,2005,1710,1710,2,0,3,1,2,100,48,0,0,180,0,0,4,2009,240000
60,0,76,10142,0,7,5,2004,2004,956,2084,2,1,4,1,2,0,45,0,0,0,0,0,1,2010,233000
20,0,70,9100,0,7,5,2004,2005,1860,1836,2,0,3,1,2,120,33,0,0,0,0,0,10,2006,216837
60,0,59,11796,0,7,5,2004,2005,847,1959,2,1,4,1,2,100,48,0,0,0,0,0,7,2007,215000
20,0,70,10171,0,7,5,2004,2004,1517,1535,2,0,3,1,2,0,0,0,0,0,0,0,3,2010,214000
20,0,70,8400,0,7,5,2004,2005,1473,1484,2,0,3,1,2,0,35,0,144,0,0,0,5,2010,213000
20,0,65,8450,0,7,5,2004,2004,1436,1436,2,0,3,1,2,139,98,0,0,0,0,0,4,2008,210000
120,1,59,8198,0,7,5,2004,2004,1358,1358,2,0,2,1,2,192,30,0,0,0,0,0,7,2008,207000
60,0,89,11645,0,7,5,2004,2004,860,1720,2,1,3,1,2,0,70,0,0,0,0,0,8,2006,196500
120,3,59,4282,0,7,5,2004,2004,1391,1391,2,0,2,1,2,156,158,0,0,0,0,0,7,2008,196000
60,0,41,12393,0,7,5,2004,2005,847,1948,2,1,4,1,2,100,48,0,0,0,0,0,9,2006,195000
60,0,62,7415,0,6,5,2004,2004,839,1593,2,1,3,1,2,100,75,0,0,0,0,0,4,2008,193000
120,0,43,3182,0,8,5,2004,2005,1256,1269,2,0,2,1,2,146,20,0,0,144,0,0,4,2010,192000
20,0,63,8487,0,7,5,2004,2004,1500,1500,2,0,3,1,2,192,36,0,0,0,0,0,8,2009,190000
60,0,65,9313,0,7,5,2004,2004,864,1728,2,1,3,1,2,187,56,0,0,0,0,0,4,2009,190000
60,0,71,7795,0,7,5,2004,2005,716,1432,2,1,3,1,2,100,51,0,0,0,0,0,7,2009,188500
60,0,64,8320,0,7,5,2004,2004,770,1582,2,1,3,1,2,0,45,0,0,0,0,0,9,2008,185900
20,0,65,8773,0,7,5,2004,2004,1414,1414,2,0,3,1,2,132,105,0,0,0,0,0,5,2010,185500
20,3,62,7500,0,7,5,2004,2005,1221,1221,2,0,2,1,2,0,113,0,0,0,0,0,10,2009,185000
60,0,60,15384,0,7,5,2004,2005,788,1490,2,1,3,1,2,100,75,0,0,0,0,0,2,2008,184000
60,0,62,8244,0,7,5,2004,2004,840,1720,2,1,3,1,2,100,48,0,0,0,0,0,5,2007,183500
20,0,63,8500,0,7,5,2004,2004,1422,1422,2,0,3,1,2,192,60,0,0,0,0,0,11,2007,179600
60,0,74,9056,0,8,5,2004,2004,707,1414,2,1,3,1,2,100,35,0,0,0,0,0,10,2006,178000
60,0,65,8366,0,6,5,2004,2004,798,1640,2,1,3,1,2,138,45,0,0,0,0,0,12,2008,173000
20,0,66,13695,0,5,5,2004,2004,1114,1114,1,1,3,1,2,0,102,0,0,0,0,0,6,2008,159000
20,0,63,13072,0,6,5,2004,2004,1158,1158,1,1,3,1,2,0,50,0,0,0,0,0,5,2006,158000
120,1,37,4435,0,6,5,2004,2004,848,848,1,0,1,1,2,140,0,0,0,0,0,0,5,2006,155900
160,3,30,3182,0,7,5,2004,2005,600,1200,2,1,2,1,2,0,172,0,0,0,0,0,6,2010,151000
20,0,63,7500,0,7,5,2004,2005,1080,1080,1,0,3,1,0,0,0,0,0,0,0,0,4,2008,141000
160,1,24,2522,0,7,5,2004,2004,970,1709,2,0,3,1,2,0,40,0,0,0,0,0,4,2006,137500
160,1,24,2522,0,6,5,2004,2006,970,1709,2,0,3,1,2,0,40,0,0,0,0,0,4,2006,130000
160,1,24,2522,0,7,5,2004,2004,970,1709,2,0,3,1,2,0,40,0,0,0,0,0,5,2006,130000
160,1,32,3363,0,7,5,2004,2004,976,1708,2,0,3,1,2,0,40,0,0,0,0,0,4,2006,130000
20,0,86,14157,0,9,5,2005,2006,1922,1922,2,0,3,1,3,178,51,0,0,0,0,0,7,2007,377426
20,0,88,11443,0,8,5,2005,2006,1868,2028,2,0,2,1,3,326,66,0,0,0,0,0,3,2006,369900
60,0,85,11924,0,9,5,2005,2006,1175,2324,3,0,4,1,3,147,21,0,0,0,0,0,7,2006,345000
60,0,101,14215,0,8,5,2005,2006,1158,2376,3,1,4,1,3,240,154,0,0,0,0,0,11,2006,325300
60,0,77,11198,0,9,5,2005,2007,1122,2504,2,1,4,1,3,144,39,0,0,0,0,0,6,2008,325000
60,0,134,19378,0,7,5,2005,2006,1392,2462,2,1,4,1,2,239,132,0,168,0,0,0,3,2006,320000
120,0,61,7658,0,9,5,2005,2005,1752,1752,2,0,2,1,2,196,82,0,0,0,0,0,2,2010,319900
20,0,69,11302,0,8,5,2005,2006,1814,1826,2,0,3,1,3,180,75,0,0,120,0,0,8,2006,319000
60,0,88,12665,0,8,5,2005,2006,1094,2482,2,1,4,1,3,144,39,0,0,0,0,0,2,2007,281213
120,0,60,7313,0,9,5,2005,2005,1561,1561,2,0,2,1,2,203,47,0,0,0,0,0,8,2007,277500
60,0,80,10240,0,8,5,2005,2005,1030,2098,2,1,3,1,3,192,52,0,0,0,0,0,3,2006,275500
60,0,74,10927,0,8,5,2005,2005,1058,1904,2,1,3,1,2,179,60,0,0,0,0,0,6,2006,275000
120,0,63,8849,0,9,5,2005,2005,1684,1684,2,0,2,1,2,495,72,0,0,0,0,0,7,2008,266000
20,0,78,11645,0,7,5,2005,2005,1734,1734,2,0,3,1,2,160,24,0,0,0,0,0,1,2006,260000
20,0,124,16158,0,7,5,2005,2005,1530,1530,2,0,3,1,2,168,36,0,0,0,0,0,6,2009,260000
20,0,88,10994,0,8,5,2005,2006,1844,1844,2,0,2,1,2,165,44,0,0,0,0,0,9,2009,257000
60,0,75,9675,0,7,5,2005,2005,1113,1971,2,1,3,1,2,0,48,0,0,0,0,0,2,2009,253000
60,3,85,10574,0,8,5,2005,2006,1082,1953,2,1,3,1,3,160,50,0,0,0,0,0,5,2009,252000
60,3,85,10625,0,7,5,2005,2005,1026,1958,2,1,3,1,3,154,210,0,0,0,0,0,7,2008,250000
60,0,72,10463,0,8,5,2005,2005,893,1801,2,1,3,1,3,0,116,0,0,0,0,0,6,2006,239900
20,0,73,8688,0,7,5,2005,2005,1616,1616,2,0,3,1,3,208,59,0,0,0,0,0,4,2006,232000
60,3,75,9803,0,7,5,2005,2005,866,1768,2,1,3,1,2,0,108,0,0,0,0,0,2,2008,226700
20,0,86,11210,0,7,5,2005,2006,1614,1614,2,0,3,1,3,144,59,0,0,0,0,0,7,2006,221500
20,0,95,12182,0,7,5,2005,2005,1541,1541,2,0,3,1,2,0,70,0,0,0,0,0,5,2010,220000
120,0,43,3013,0,7,5,2005,2005,1362,1506,2,0,2,1,2,142,20,0,0,0,0,0,4,2006,213490
20,0,84,10084,0,7,5,2005,2006,1552,1552,2,0,3,1,3,144,20,0,0,0,0,0,7,2006,212900
20,0,68,8814,0,7,5,2005,2007,1274,1274,2,0,3,1,2,264,98,0,0,0,0,0,1,2007,203000
120,0,40,6792,0,7,5,2005,2006,1368,1368,2,0,2,1,2,132,35,0,0,0,0,0,3,2006,202665
120,0,48,6955,0,7,5,2005,2006,1368,1368,2,0,2,1,2,132,35,0,0,0,0,0,9,2006,202500
120,3,37,3316,0,8,5,2005,2005,1247,1247,1,1,1,1,2,0,84,0,0,0,0,0,4,2006,197000
120,0,34,5381,0,6,5,2005,2005,1306,1306,2,0,1,1,2,170,63,0,0,0,0,0,8,2009,196000
120,0,61,7577,0,6,5,2005,2006,1362,1362,2,0,2,1,2,192,28,0,0,0,0,0,6,2007,194700
120,0,43,3182,0,7,5,2005,2006,1373,1555,2,0,2,1,2,143,20,0,0,0,0,0,5,2009,192500
60,0,60,21930,0,5,5,2005,2005,732,1838,2,1,4,1,2,100,40,0,0,0,0,0,7,2006,192140
120,0,43,3182,0,7,5,2005,2006,1346,1504,2,0,2,1,2,156,20,0,0,0,0,0,5,2008,191000
80,0,59,9587,0,7,5,2005,2005,856,1166,2,0,2,1,2,212,0,0,0,0,0,0,7,2008,190000
60,0,63,8199,0,7,5,2005,2005,728,1456,2,1,3,1,2,36,18,0,0,0,0,0,10,2008,189000
60,3,65,8125,0,7,5,2005,2006,756,1553,2,1,3,1,2,0,45,0,0,0,0,0,3,2006,186500
120,0,43,7052,0,7,5,2005,2005,1364,1364,2,0,2,1,2,192,36,0,0,0,0,0,6,2006,185850
120,0,43,3182,0,7,5,2005,2006,1346,1504,2,0,1,1,2,156,0,0,0,0,0,0,5,2009,181000
60,0,65,10237,0,6,5,2005,2007,783,1484,2,1,3,1,2,0,72,0,0,0,0,0,7,2007,178900
20,0,60,7024,0,4,5,2005,2005,1132,1132,1,1,2,1,2,252,64,0,0,0,0,0,6,2008,176000
20,3,62,7500,0,7,5,2005,2005,1257,1266,2,0,3,1,2,38,144,0,0,0,0,0,4,2006,176000
60,0,51,8029,0,6,5,2005,2005,728,1456,2,1,3,1,2,100,24,0,0,0,0,0,7,2008,176000
60,0,122,11911,0,6,5,2005,2005,684,1560,2,1,3,1,2,100,38,0,0,0,0,0,3,2009,174000
60,0,149,12589,0,6,5,2005,2005,742,1484,2,1,3,1,2,36,24,0,0,0,0,0,6,2009,174000
60,0,68,8846,0,6,5,2005,2006,750,1500,2,1,3,1,2,0,35,0,0,0,0,0,8,2006,173900
60,0,64,8633,0,6,5,2005,2005,738,1476,2,1,3,1,2,100,35,0,0,0,0,0,2,2009,173500
20,0,65,10237,0,6,5,2005,2006,1316,1316,2,0,3,1,2,100,0,0,23,0,0,0,10,2006,169990
120,0,43,3010,0,7,5,2005,2006,1248,1248,2,0,2,1,2,108,0,0,0,0,0,0,3,2006,167240
20,0,65,8767,0,7,5,2005,2005,1310,1310,2,0,3,1,2,0,0,0,0,0,0,0,7,2006,164990
60,0,65,8461,0,6,5,2005,2006,728,1456,2,1,3,1,2,0,24,0,0,0,0,0,7,2006,163990
120,0,43,3182,0,7,5,2005,2006,1145,1145,2,0,2,1,2,100,16,0,0,0,0,0,9,2009,160200
20,0,60,7024,0,5,5,2005,2006,1090,1090,1,1,2,1,2,0,49,0,0,0,0,0,6,2007,157000
160,3,30,3180,0,7,5,2005,2005,600,1200,2,1,2,1,2,0,166,0,0,0,0,0,6,2006,151000
180,1,35,3675,0,6,5,2005,2005,547,1072,1,0,2,1,2,0,28,0,0,0,0,0,6,2008,148000
20,0,63,13072,0,6,5,2005,2005,1141,1141,1,1,3,1,2,0,0,0,0,0,0,0,3,2006,142500
180,1,35,3675,0,6,5,2005,2006,547,1072,2,0,2,1,2,0,44,0,0,0,0,0,6,2006,140000
20,0,110,14226,0,8,5,2006,2006,1935,1973,2,0,3,1,3,315,45,0,0,0,0,0,7,2007,395000
60,0,105,13693,0,9,5,2006,2006,2153,2643,2,1,3,1,3,414,84,0,0,0,0,0,3,2007,380000
20,0,42,14892,0,9,5,2006,2007,1746,1746,2,0,3,1,3,201,39,0,0,0,0,0,10,2009,377500
60,0,111,16259,0,9,5,2006,2006,1249,2596,3,1,4,1,3,240,154,0,0,0,0,0,9,2006,342643
20,0,96,12456,0,10,5,2006,2007,1700,1718,2,0,3,1,3,216,48,0,0,0,0,0,7,2009,337500
20,0,85,14601,0,9,5,2006,2006,1838,1838,2,0,2,1,3,270,68,0,0,0,0,0,3,2009,315000
20,0,85,10182,0,8,5,2006,2006,1660,1660,2,0,3,1,2,322,50,0,0,0,0,0,5,2006,290000
20,0,93,15306,0,8,5,2006,2007,1732,1776,2,0,3,1,3,0,0,0,0,0,0,0,5,2007,283463
60,0,86,11065,0,8,5,2006,2006,1085,1970,2,1,3,1,3,177,74,0,0,0,0,0,10,2006,281000
60,0,168,23257,0,7,5,2006,2006,868,2021,2,1,3,1,2,0,100,0,0,0,0,0,9,2006,274725
